Date,Time,Reactor_A_Stage_1,Reactor_A_Stage_2,Reactor_B_Stage_1,Reactor_B_Stage_2,Reactor_C_Stage_1,Reactor_C_Stage_2,Temperature_Set_Point,Heater_A_Status,Heater_B_Status,Heater_C_Status,Temperature_A,Temperature_B,Temperature_C
02/01/2023,19:45:00,0.017916869,0.15877426,-0.014659483,0.008196663,0.115898271,-0.028654603,0,0,0,0,9.576748219,10.30124445,9.974144613
02/01/2023,20:00:00,0.001270447,-0.039431491,0.00555255,-0.026553084,0.012238159,-0.034553815,0,0,0,0,10.1173871,10.18098908,10.23855275
02/01/2023,20:15:00,0.024041069,0.070745252,0.028242955,0.052403002,0.153845096,0.001689263,0,0,0,0,10.93847749,9.87353046,10.07073083
02/01/2023,20:30:00,-0.040554009,-0.01176235,-0.032149774,0.014433205,0.07574026,-0.082756053,0,0,0,0,10.1082342,9.547514937,9.511220988
02/01/2023,20:45:00,-0.028142588,-0.07890938,0.015208719,-0.073182401,0.044300918,0.037828608,0,0,0,0,9.584894557,9.771134654,10.18439137
02/01/2023,21:00:00,0.018427301,-0.082560502,-0.009379193,-0.031033092,-0.010370755,-0.045446488,0,0,0,0,9.522522575,9.848948138,10.16611522
02/01/2023,21:15:00,0.023302172,-0.095766175,0.013296282,-0.048448392,-0.063822474,-0.004001152,0,0,0,0,10.54407831,10.31120481,9.869987666
02/01/2023,21:30:00,0.001533047,-0.042939581,0.025197378,0.02123962,-0.019252061,0.015585212,0,0,0,0,10.06126951,9.688355525,9.829236263
02/01/2023,21:45:00,-0.006727976,0.085805726,-0.007222653,-0.037613829,-0.042324897,0.025884235,0,0,0,0,9.828700126,9.186070689,9.83185242
02/01/2023,22:00:00,0.030366107,-0.000788666,0.021264186,0.066616727,-0.105748009,-0.034721733,0,0,0,0,9.614606598,9.424504532,10.24864461
02/01/2023,22:15:00,-0.008119163,-0.060663568,-0.001807674,0.081382917,-0.011771262,-0.082399365,0,0,0,0,10.30125958,10.27588359,9.608791738
02/01/2023,22:30:00,-0.013669881,-0.003738634,-0.007911087,-0.001546405,-0.058863592,-0.115735596,0,0,0,0,9.646213522,9.844676703,10.01744114
02/01/2023,22:45:00,-0.009824814,-0.025554008,-0.014270167,0.030364908,0.060272082,-0.027564465,0,0,0,0,10.2080721,10.39631693,9.879764152
02/01/2023,23:00:00,-0.025627901,0.008076134,-0.025025473,-0.004278773,-0.038172103,0.052524029,0,0,0,0,9.851213804,10.04523853,10.0196108
02/01/2023,23:15:00,0.052445314,0.054862551,0.018733914,-0.046522075,-0.058800661,0.065984547,0,0,0,0,10.27683725,9.043269668,9.806534598
02/01/2023,23:30:00,0.010507276,0.041607257,0.010304069,0.030585581,-0.058818252,-0.039675046,0,0,0,0,9.736829397,10.56814971,10.09505107
02/01/2023,23:45:00,0.033417282,0.032390782,-0.001722468,0.0236086,0.033073938,0.010213364,0,0,0,0,10.11709239,9.920890871,10.01032049
03/01/2023,00:00:00,-0.034795206,0.087072844,-0.038747951,0.011318807,0.045384831,0.048547673,0,0,0,0,10.02508178,9.296520282,10.20483676
03/01/2023,00:15:00,-0.008804773,-0.043782731,0.01203266,0.01054325,0.025182456,-0.008251825,0,0,0,0,9.868653168,10.09703268,9.773627952
03/01/2023,00:30:00,0.038572348,-0.04634135,-0.018731296,-0.034605161,-0.084402568,0.06507265,0,0,0,0,9.63181049,9.759543882,9.951552118
03/01/2023,00:45:00,-0.034124234,0.018307445,0.009208912,-0.053413588,0.025277977,-0.005022957,0,0,0,0,9.781941354,10.76530294,9.91597187
03/01/2023,01:00:00,0.038445003,-0.01279055,0.012536524,0.01468229,-0.070670525,0.006151283,0,0,0,0,10.25797158,10.8495028,10.19794163
03/01/2023,01:15:00,-0.044563977,-0.020382779,0.006107265,-0.012570816,-0.143443624,0.055969793,0,0,0,0,9.777253627,10.22625156,10.1413131
03/01/2023,01:30:00,-0.014021084,-0.024569072,0.024084473,-0.016778086,-0.041896489,-0.008788854,0,0,0,0,10.31508158,9.156978052,10.32686248
03/01/2023,01:45:00,0.015112361,0.031035654,0.017815945,0.03973443,0.021121599,0.003871684,0,0,0,0,10.18694813,8.882527828,10.17041976
03/01/2023,02:00:00,0.007860565,0.044786986,-0.030483168,0.002378903,-0.018594153,0.065737917,0,0,0,0,10.07341471,9.543522587,9.878505271
03/01/2023,02:15:00,0.019363779,-0.020428889,0.026563614,0.010578832,0.013528331,0.034660241,0,0,0,0,10.1933661,9.998483953,9.854617555
03/01/2023,02:30:00,0.024602234,-0.078920181,-0.002276484,0.104674801,-0.02163951,-0.063003846,0,0,0,0,10.2163886,9.821221128,9.477574068
03/01/2023,02:45:00,0.017534883,-0.005857072,-0.030660238,0.041654298,-0.006696957,-0.069372425,0,0,0,0,9.757044965,10.34446209,10.29066149
03/01/2023,03:00:00,0.022704609,-0.075728464,-0.008351373,-0.039099108,-0.027333312,0.020773809,0,0,0,0,10.19922324,10.36453647,10.05514265
03/01/2023,03:15:00,-0.020315049,-0.032822224,0.012105419,0.002719141,0.034192903,-0.047070148,0,0,0,0,9.650066151,9.476378886,9.854821134
03/01/2023,03:30:00,0.016152424,0.047246079,-0.027313286,-0.005590786,0.116591907,0.032943576,0,0,0,0,9.808687444,10.00299368,10.31895919
03/01/2023,03:45:00,-0.04289041,0.05657964,0.0050267,-0.075361299,-0.027129536,-0.072615184,0,0,0,0,9.895693473,10.04526384,10.05642013
03/01/2023,04:00:00,-0.011817571,0.053451633,-0.001108882,-0.054441183,0.020307731,0.10798207,0,0,0,0,9.67066994,9.947169669,9.839002427
03/01/2023,04:15:00,0.007378411,-0.048937283,-0.003780243,-0.002002443,0.079689455,0.02402557,0,0,0,0,9.413642782,9.890241748,10.19395951
03/01/2023,04:30:00,0.026618942,-0.034632441,-0.002165651,-0.019808,0.099789627,-0.015619517,0,0,0,0,9.990518957,10.18429591,10.39426765
03/01/2023,04:45:00,-0.051289483,-0.115954249,-0.012936688,-0.02916737,-0.17166416,0.037215519,0,0,0,0,9.176947572,10.21289382,9.898402819
03/01/2023,05:00:00,-0.023778748,0.057947811,0.001961421,-0.028932907,-0.015546546,0.085855857,0,0,0,0,9.595405315,8.913509613,9.927925508
03/01/2023,05:15:00,-0.005851482,-0.005597342,0.000376882,-0.003229445,0.050667251,-0.003907633,0,0,0,0,10.54074972,10.34175548,9.633247134
03/01/2023,05:30:00,-0.041653687,-0.093725994,-0.040867362,0.016451157,0.025439498,-0.013979667,0,0,0,0,9.944941274,10.66999652,10.117328
03/01/2023,05:45:00,-0.004698638,0.018591351,-0.013718909,-0.005176524,0.081118843,-0.027848126,0,0,0,0,10.30514235,10.22709017,9.791394392
03/01/2023,06:00:00,0.024718973,-0.039451287,0.01462828,0.074391481,-0.015150378,-0.005100597,0,0,0,0,9.688878831,9.54521655,9.845456644
03/01/2023,06:15:00,-0.031476586,-0.037003613,0.026630618,0.050764505,-0.021121139,-0.079842073,0,0,0,0,9.988519806,9.797681452,9.991387868
03/01/2023,06:30:00,0.024047174,0.012130722,-0.036898906,-0.043128453,0.002692123,-0.058323717,0,0,0,0,10.20202939,10.75496146,10.28983123
03/01/2023,06:45:00,0.023463466,-0.00032698,0.012094632,-0.014091222,-0.010992929,-0.02221179,0,0,0,0,9.884149738,10.28319392,9.908804503
03/01/2023,07:00:00,-0.014015746,-0.05152708,0.021835288,-0.035754509,0.023168958,-0.033486117,0,0,0,0,9.527070181,10.37470641,10.25652554
03/01/2023,07:15:00,-0.055845417,0.001636718,-0.048045283,-0.027455759,0.085220246,0.012947719,0,0,0,0,10.25383855,10.21580371,9.842685165
03/01/2023,07:30:00,-0.030933586,0.057779176,-0.016787217,0.058419916,0.004593033,-0.01842058,0,0,0,0,10.32351445,9.725048227,9.941983252
03/01/2023,07:45:00,0.004628539,0.023205986,-0.020784293,0.020758476,0.091643889,0.063441923,0,0,0,0,10.23784693,10.52703934,10.00760695
03/01/2023,08:00:00,0.020291849,0.059625278,-0.002582974,-0.035452878,0.010283625,0.019628968,0,0,0,0,10.47396635,10.31698189,9.738995584
03/01/2023,08:15:00,0.003551606,-0.027636527,0.012640264,-0.039641946,-0.004948113,0.022861771,0,0,0,0,9.877032663,10.50631888,10.06846912
03/01/2023,08:30:00,-0.051475871,-0.000732712,-0.009248795,0.02107951,0.098195489,0.013190171,0,0,0,0,10.02931042,10.51070083,9.82298114
03/01/2023,08:45:00,-0.018991404,0.027056488,0.005800693,0.047592849,-0.007377596,0.003670831,0,0,0,0,9.738003131,10.66930992,9.972606684
03/01/2023,09:00:00,-0.042149824,0.021870703,0.313451441,0.325884276,-0.152133813,-0.275937513,15,1,1,1,15.90040909,14.55719289,14.93959061
03/01/2023,09:15:00,0.02968363,0.034161493,0.32014288,0.316064575,-0.305708352,-0.220086018,15,1,1,1,15.24811927,15.22067744,15.27497476
03/01/2023,09:30:00,0.002779995,-0.003668322,0.270315518,0.259346311,-0.293041491,-0.263683024,15,1,1,1,15.24673011,15.61719261,14.94385716
03/01/2023,09:45:00,-0.009487623,0.035603648,0.35668446,0.309202656,-0.186169664,-0.146904992,15,1,1,1,14.3380726,14.26878594,14.77454249
03/01/2023,10:00:00,0.036131592,0.005871029,0.315863344,0.30721544,-0.279087355,-0.203973479,15,1,1,1,14.84417353,15.36337523,15.00575025
03/01/2023,10:15:00,0.015721344,0.057950963,0.318091822,0.304819348,-0.239288244,-0.229704254,15,1,1,1,14.84063539,14.63853904,15.25236733
03/01/2023,10:30:00,-0.019397558,0.070607843,0.298012253,0.359374207,-0.236572326,-0.271909319,15,1,1,1,15.11182543,14.94652066,15.04206624
03/01/2023,10:45:00,0.003534946,0.106992303,0.29160529,0.357216994,-0.220469897,-0.259664984,15,1,1,1,15.29466698,14.53891755,14.90464524
03/01/2023,11:00:00,0.008385487,0.038146695,0.27281565,0.269189613,-0.344871212,-0.283269752,15,1,1,1,15.46116317,15.35766807,14.79725936
03/01/2023,11:15:00,0.053294327,0.047484087,0.269220958,0.331929318,-0.165223257,-0.309351496,15,1,1,1,15.26702675,15.75650851,15.2713024
03/01/2023,11:30:00,0.032598623,-0.008709721,0.269891681,0.381228298,-0.328089035,-0.29129589,15,1,1,1,14.91933773,15.36144017,15.11117376
03/01/2023,11:45:00,-0.021249667,0.053830159,0.284986879,0.31236375,-0.178005538,-0.357749277,15,1,1,1,15.09606677,14.93429071,14.82411788
03/01/2023,12:00:00,0.017108076,0.066060271,0.289973862,0.299577132,-0.237513797,-0.20894245,15,1,1,1,15.13549963,15.71143877,14.88014238
03/01/2023,12:15:00,-0.055472459,0.019226709,0.31173351,0.314764725,-0.218036234,-0.262234638,15,1,1,1,14.65591037,15.67287103,14.87204884
03/01/2023,12:30:00,-0.00590137,-0.083430188,0.246902739,0.282675557,-0.267334663,-0.330098567,15,1,1,1,14.92252495,15.68828337,15.06287766
03/01/2023,12:45:00,0.001143214,-0.106252493,0.301680779,0.264426974,-0.175317504,-0.269294784,15,1,1,1,14.86888485,15.45711773,14.83572083
03/01/2023,13:00:00,0.027065616,-0.073416042,0.289391954,0.29140857,-0.262547554,-0.339424832,15,1,1,1,15.2788922,15.65090894,15.32230438
03/01/2023,13:15:00,0.003879402,0.028695186,0.269865301,0.279024043,-0.259776341,-0.228419095,15,1,1,1,14.97587959,14.28450178,14.9323241
03/01/2023,13:30:00,0.006003514,-0.062343649,0.278968975,0.306309577,-0.22733148,-0.175847178,15,1,1,1,15.04817205,15.56649073,14.80458565
03/01/2023,13:45:00,-0.016406271,0.01869649,0.285647471,0.297097811,-0.134098874,-0.21974743,15,1,1,1,15.53164581,14.03490991,15.41622651
03/01/2023,14:00:00,-0.011409755,0.054007652,0.255754233,0.346368593,-0.288142494,-0.301653529,15,1,1,1,14.92107855,15.13439088,14.81989544
03/01/2023,14:15:00,-0.04136806,0.015425143,0.336622425,0.27071359,-0.174343958,-0.297329364,15,1,1,1,15.01347175,16.08353809,15.32151834
03/01/2023,14:30:00,0.007861896,-0.018371642,0.293460418,0.297681609,-0.207002755,-0.265599172,15,1,1,1,14.75072217,14.67702628,14.8675721
03/01/2023,14:45:00,0.036629708,0.020100021,0.287000634,0.387188433,-0.310674872,-0.322017924,15,1,1,1,15.177111,15.59784625,14.78380455
03/01/2023,15:00:00,-0.015669168,-0.013253427,0.287865556,0.296569728,-0.233369649,-0.256577681,15,1,1,1,15.13192331,15.1680841,15.08041842
03/01/2023,15:15:00,-0.01912035,-0.042085295,0.292856164,0.296016017,-0.263915819,-0.34285062,15,1,1,1,15.28422124,15.05893799,14.75050509
03/01/2023,15:30:00,-0.010647632,0.009323694,0.290612781,0.368765401,-0.345798746,-0.199349388,15,1,1,1,15.11244147,14.77578255,14.82074214
03/01/2023,15:45:00,-0.023429562,0.009037179,0.311393924,0.321163822,-0.225092932,-0.233402269,15,1,1,1,15.05256242,15.71987771,15.01311941
03/01/2023,16:00:00,0.000276256,0.024549154,0.319638943,0.302867382,-0.09214495,-0.233965323,15,1,1,1,15.07126038,14.75942965,14.81485943
03/01/2023,16:15:00,-0.03580989,0.020979946,0.297793891,0.305619431,-0.18522318,-0.279071931,15,1,1,1,14.68532314,15.16930748,14.97242104
03/01/2023,16:30:00,0.022932971,-0.029453742,0.306315785,0.324303877,-0.243519344,-0.291564441,15,1,1,1,15.12197852,15.45548017,14.86699644
03/01/2023,16:45:00,-4.08E-05,0.022283005,0.279803953,0.233433598,-0.149767609,-0.214385343,15,1,1,1,15.34252669,15.2890325,14.77173012
03/01/2023,17:00:00,0.034437027,-0.016145463,0.310833212,0.245070733,-0.306162095,-0.251183967,15,1,1,1,15.11706224,14.92169293,14.61398737
03/01/2023,17:15:00,0.010907787,-0.012209319,0.271019601,0.251665207,-0.238567308,-0.285203857,15,1,1,1,15.02795487,14.60593338,15.00821535
03/01/2023,17:30:00,-0.003476104,-0.004149773,0.291447495,0.275494179,-0.325225068,-0.219785312,15,1,1,1,14.90886913,15.45165754,14.79443427
03/01/2023,17:45:00,0.008460972,0.0373152,0.257382333,0.294397405,-0.217404935,-0.248935853,15,1,1,1,15.29560625,14.96877432,14.7889966
03/01/2023,18:00:00,0.016011862,-0.056307194,0.274170387,0.330296998,-0.223007576,-0.241566854,15,1,1,1,14.80548397,14.95300879,14.83731384
03/01/2023,18:15:00,0.015314532,0.065449009,0.305505406,0.275967935,-0.191239962,-0.167485325,15,1,1,1,15.17663795,15.08759615,14.8810618
03/01/2023,18:30:00,-0.029957138,0.032133015,0.291605396,0.261474603,-0.164078151,-0.241358754,15,1,1,1,14.7580331,14.50211205,15.09671636
03/01/2023,18:45:00,-0.006883276,0.086487209,0.297797166,0.339536484,-0.153644638,-0.173425542,15,1,1,1,15.01161762,15.27500441,15.11943873
03/01/2023,19:00:00,-0.032713843,0.075011156,0.302042985,0.340120083,-0.314785354,-0.21299204,15,1,1,1,14.97860523,14.59687037,15.03456187
03/01/2023,19:15:00,0.022385377,-0.120381581,0.289638773,0.372779143,-0.272908098,-0.184575223,15,1,1,1,14.76764502,15.27918323,14.98238469
03/01/2023,19:30:00,0.001565508,0.089634157,0.287528168,0.298921533,-0.295069365,-0.240318154,15,1,1,1,15.16744252,15.29962741,14.89876107
03/01/2023,19:45:00,-0.06112874,0.055250125,0.307206793,0.312596957,-0.248314303,-0.204195559,15,1,1,1,15.31734818,15.33986061,14.96998396
03/01/2023,20:00:00,-0.040416284,-0.006837542,0.283367918,0.287659783,-0.165253573,-0.183106317,15,1,1,1,15.21197057,14.38568418,15.11034802
03/01/2023,20:15:00,-0.016332526,-0.049390892,0.362919138,0.291777087,-0.286507249,-0.276827155,15,1,1,1,14.74759175,14.8957187,14.60311171
03/01/2023,20:30:00,0.053111199,-0.006935944,0.334760886,0.249075121,-0.137963824,-0.269117385,15,1,1,1,15.00797816,14.17671939,14.785343
03/01/2023,20:45:00,-0.004142409,0.035645101,0.294063807,0.327330209,-0.127777928,-0.209964039,15,1,1,1,14.54802904,15.28615712,15.11648404
03/01/2023,21:00:00,0.059605162,-0.054799919,0.285700742,0.434645472,-0.261945363,-0.317616067,15,1,1,1,15.27354764,14.73223072,15.19722016
03/01/2023,21:15:00,-0.031522912,-0.005673487,0.291941565,0.289525035,-0.202506378,-0.2499138,15,1,1,1,14.75203562,14.86433329,14.8701032
03/01/2023,21:30:00,-0.019317835,0.092583443,0.304746279,0.265757823,-0.335121402,-0.192268009,15,1,1,1,15.18652358,14.93914384,15.19508977
03/01/2023,21:45:00,-0.051480061,0.007481382,0.285898422,0.209680593,-0.245445008,-0.23247168,15,1,1,1,14.99676411,14.76645464,14.9364211
03/01/2023,22:00:00,-0.010000867,-0.061064141,0.312056607,0.286581914,-0.233339298,-0.21479118,15,1,1,1,14.82485511,16.01978459,14.91501504
03/01/2023,22:15:00,0.02318072,0.015157006,0.325038186,0.384109478,-0.230526393,-0.280760294,15,1,1,1,14.58645093,15.44994055,15.03931362
03/01/2023,22:30:00,0.024292529,0.053513008,0.282601664,0.233119775,-0.355183786,-0.301881073,15,1,1,1,15.74617605,14.91213346,14.84659339
03/01/2023,22:45:00,-0.016535475,0.044991619,0.305522931,0.286386412,-0.302839863,-0.291353122,15,1,1,1,14.86745037,14.48988311,15.11683156
03/01/2023,23:00:00,-0.013966707,0.011304677,0.282922213,0.271623519,-0.239025198,-0.262068137,15,1,1,1,15.53319364,15.6315561,15.16878189
03/01/2023,23:15:00,-0.07094798,0.113178682,0.297628479,0.26650861,-0.202446796,-0.256294666,15,1,1,1,14.62758013,15.94487355,14.78727293
03/01/2023,23:30:00,0.026167776,-0.118580526,0.297091174,0.31661859,-0.275593992,-0.284453775,15,1,1,1,15.45705782,14.42832166,14.82749247
03/01/2023,23:45:00,-0.03359576,-0.023307499,0.318140167,0.306131813,-0.236351212,-0.322659129,15,1,1,1,14.92931316,15.03149817,15.35985358
04/01/2023,00:00:00,0.022964619,-0.040547716,0.300605006,0.302770922,-0.315520927,-0.234165879,15,1,1,1,14.8681803,15.00484625,14.99807887
04/01/2023,00:15:00,0.008970921,-0.09043654,0.284824051,0.30668794,-0.191155209,-0.171991173,15,1,1,1,14.57927631,15.22454041,15.29234274
04/01/2023,00:30:00,-0.010698207,0.039333238,0.301120287,0.273541508,-0.255634729,-0.149739351,15,1,1,1,14.80921573,14.39780948,15.08664913
04/01/2023,00:45:00,-0.037472618,-0.085453208,0.320133187,0.20030536,-0.238955733,-0.222103071,15,1,1,1,15.03999745,15.15964556,14.74343085
04/01/2023,01:00:00,0.001703351,-0.068833644,0.299326491,0.322701399,-0.332592151,-0.363960855,15,1,1,1,15.21331458,15.42840233,14.74756185
04/01/2023,01:15:00,-0.00497251,-0.109241602,0.308032978,0.287102529,-0.209423354,-0.191263717,15,1,1,1,15.37011838,15.02571209,15.35587748
04/01/2023,01:30:00,0.030896441,0.073790024,0.276624968,0.274810784,-0.203399304,-0.212070842,15,1,1,1,15.35995704,15.03219585,15.35079626
04/01/2023,01:45:00,-0.037157852,0.018011386,0.314553042,0.31896518,-0.33663456,-0.172757409,15,1,1,1,15.03848174,15.19570687,14.94285885
04/01/2023,02:00:00,-0.034746883,0.007091191,0.291150701,0.24257928,-0.18385283,-0.321581297,15,1,1,1,14.94529538,15.28802694,14.75872499
04/01/2023,02:15:00,-0.020992827,0.014225594,0.281205764,0.346398657,-0.171158401,-0.296077293,15,1,1,1,14.89461505,14.7955852,14.76647538
04/01/2023,02:30:00,-0.000180651,-0.012101178,0.289934357,0.307681751,-0.230808944,-0.259508835,15,1,1,1,14.73659573,15.19333989,15.03991786
04/01/2023,02:45:00,0.035202065,-0.010325242,0.268717361,0.250794181,-0.157971246,-0.390202506,15,1,1,1,15.14727639,14.7646761,15.11299924
04/01/2023,03:00:00,-0.034722092,0.014611029,0.300370122,0.31523053,-0.245293244,-0.246575514,15,1,1,1,14.58857025,14.77653378,15.03004551
04/01/2023,03:15:00,0.013350347,-0.011756302,0.291091494,0.287974003,-0.339043512,-0.232150184,15,1,1,1,14.89468262,15.24947426,15.35657084
04/01/2023,03:30:00,0.028209009,-0.02208744,0.306518899,0.278436834,-0.292157215,-0.21602946,15,1,1,1,15.26531319,14.63159396,14.81598438
04/01/2023,03:45:00,0.024370591,0.052847235,0.26440898,0.362153755,-0.261737522,-0.164114669,15,1,1,1,15.33956772,15.00377048,14.95511365
04/01/2023,04:00:00,0.03883459,-0.070687413,0.306703885,0.266751111,-0.373222704,-0.182549072,15,1,1,1,15.19785617,15.23222698,15.29250712
04/01/2023,04:15:00,0.014313734,0.002931412,0.29439272,0.333901023,-0.283000822,-0.311690985,15,1,1,1,15.1746139,15.4301811,15.29175211
04/01/2023,04:30:00,0.021520545,-0.005815639,0.278017763,0.266655132,-0.136118216,-0.273515136,15,1,1,1,14.90261717,14.76017033,14.69898168
04/01/2023,04:45:00,-0.011788915,0.039142291,0.276836335,0.260192991,-0.264970253,-0.246539065,15,1,1,1,15.5874085,15.34754165,15.23433024
04/01/2023,05:00:00,0.02917724,0.014695363,0.318378268,0.29988422,-0.219410998,-0.239555589,15,1,1,1,14.78197698,15.00330965,15.05346404
04/01/2023,05:15:00,-0.044302449,-0.02059448,0.314277267,0.272093592,-0.37161054,-0.246711175,15,1,1,1,15.21932781,14.93574228,14.93005508
04/01/2023,05:30:00,0.008978145,-0.068877895,0.344930329,0.251132751,-0.324388581,-0.364848971,15,1,1,1,15.22026436,15.46863421,14.70010614
04/01/2023,05:45:00,-0.008977865,-0.014637177,0.31925265,0.196435594,-0.284180119,-0.295177617,15,1,1,1,14.97772472,14.41260223,15.0429321
04/01/2023,06:00:00,-0.022747017,-0.074196742,0.312063888,0.306642028,-0.319154002,-0.314622781,15,1,1,1,15.00965017,15.82165822,14.96741673
04/01/2023,06:15:00,-0.029746743,-0.062350897,0.297776598,0.296706415,-0.20031679,-0.20845052,15,1,1,1,14.96924147,14.08186164,14.84977878
04/01/2023,06:30:00,-0.041494749,0.087569997,0.279126567,0.287924213,-0.357234313,-0.248343577,15,1,1,1,14.70106546,15.03421134,15.31173254
04/01/2023,06:45:00,-0.02596009,-0.046393337,0.310626211,0.39538754,-0.235833553,-0.287504423,15,1,1,1,15.02211439,15.16142345,15.02671272
04/01/2023,07:00:00,0.006072573,0.022606341,0.285785043,0.228322206,-0.342862894,-0.189996408,15,1,1,1,15.78686473,15.06424388,14.75207204
04/01/2023,07:15:00,-0.037487787,-0.041623261,0.296246561,0.295444025,-0.218575936,-0.246129789,15,1,1,1,14.89872361,14.8838481,15.22326467
04/01/2023,07:30:00,0.002029528,-0.032046938,0.310558256,0.263747066,-0.195279742,-0.277849239,15,1,1,1,15.13583142,15.2591093,14.83792779
04/01/2023,07:45:00,-0.002498743,0.023108412,0.276146881,0.302297516,-0.183717503,-0.275532527,15,1,1,1,15.37673039,15.54432752,14.86413405
04/01/2023,08:00:00,0.077019367,0.071027349,0.301617159,0.27210749,-0.248588401,-0.240230398,15,1,1,1,14.73615191,14.58573339,14.95404799
04/01/2023,08:15:00,0.00052896,-0.041396046,0.268987159,0.290379817,-0.246711035,-0.259425379,15,1,1,1,15.00714722,15.1943002,15.21443079
04/01/2023,08:30:00,-0.031479398,0.035248771,0.313430698,0.332193378,-0.328248022,-0.186445047,15,1,1,1,14.88474795,15.10462685,15.12002662
04/01/2023,08:45:00,0.010490256,0.054978994,0.313472658,0.304905175,-0.228039387,-0.193536602,15,1,1,1,15.51875484,14.73992887,14.90178418
